2.564894556999206543e-01,2.443856149911880493e-01,2.542147636413574219e-01,2.449101954698562622e-01
2.580388784408569336e-01,2.427894026041030884e-01,2.531158030033111572e-01,2.460559159517288208e-01
2.572112679481506348e-01,2.423336058855056763e-01,2.543882727622985840e-01,2.460668683052062988e-01
2.596258819103240967e-01,2.453372180461883545e-01,2.500639855861663818e-01,2.449729144573211670e-01
2.592561841011047363e-01,2.432514280080795288e-01,2.518958449363708496e-01,2.455965578556060791e-01
2.529927790164947510e-01,2.456247359514236450e-01,2.526116371154785156e-01,2.487708181142807007e-01
2.548220455646514893e-01,2.456962317228317261e-01,2.528522908687591553e-01,2.466294914484024048e-01
2.542612552642822266e-01,2.454802542924880981e-01,2.502304017543792725e-01,2.500281333923339844e-01
2.583324909210205078e-01,2.366899102926254272e-01,2.520930767059326172e-01,2.528845667839050293e-01
2.567689418792724609e-01,2.422346770763397217e-01,2.520255744457244873e-01,2.489707916975021362e-01
2.562852203845977783e-01,2.465592771768569946e-01,2.512421607971191406e-01,2.459133714437484741e-01
2.571896016597747803e-01,2.437334954738616943e-01,2.492103725671768188e-01,2.498665601015090942e-01
2.599841654300689697e-01,2.408508062362670898e-01,2.466955333948135376e-01,2.524694800376892090e-01
2.675802409648895264e-01,2.383706867694854736e-01,2.489678263664245605e-01,2.450813055038452148e-01
2.571404874324798584e-01,2.436652779579162598e-01,2.469590604305267334e-01,2.522352039813995361e-01
2.584993541240692139e-01,2.436255961656570435e-01,2.502036392688751221e-01,2.476714104413986206e-01
2.566597163677215576e-01,2.444190531969070435e-01,2.522218525409698486e-01,2.466994076967239380e-01
2.595723867416381836e-01,2.388682216405868530e-01,2.543243169784545898e-01,2.472350895404815674e-01
2.607443034648895264e-01,2.404980808496475220e-01,2.480796724557876587e-01,2.506779432296752930e-01
2.551266849040985107e-01,2.441634535789489746e-01,2.518497109413146973e-01,2.488601356744766235e-01
2.561857700347900391e-01,2.449178099632263184e-01,2.449224740266799927e-01,2.539739310741424561e-01
2.598900198936462402e-01,2.405287474393844604e-01,2.555792331695556641e-01,2.440020143985748291e-01
2.547435164451599121e-01,2.446322739124298096e-01,2.527565360069274902e-01,2.478676438331604004e-01
2.580887973308563232e-01,2.457257360219955444e-01,2.522156834602355957e-01,2.439697831869125366e-01
2.575625777244567871e-01,2.381586283445358276e-01,2.505086064338684082e-01,2.537701725959777832e-01
2.555563449859619141e-01,2.411899864673614502e-01,2.525490522384643555e-01,2.507046163082122803e-01
2.559629678726196289e-01,2.448534071445465088e-01,2.539296746253967285e-01,2.452539354562759399e-01
2.554549276828765869e-01,2.426717430353164673e-01,2.532466948032379150e-01,2.486266195774078369e-01
2.562902867794036865e-01,2.418810278177261353e-01,2.534552514553070068e-01,2.483734637498855591e-01
2.572133541107177734e-01,2.435293346643447876e-01,2.518419027328491211e-01,2.474153786897659302e-01
2.571623027324676514e-01,2.446505427360534668e-01,2.524377703666687012e-01,2.457493543624877930e-01
2.630227208137512207e-01,2.391305863857269287e-01,2.532397508621215820e-01,2.446069866418838501e-01
2.583518028259277344e-01,2.409794330596923828e-01,2.529384195804595947e-01,2.477303594350814819e-01
2.567769289016723633e-01,2.442671805620193481e-01,2.453468739986419678e-01,2.536090314388275146e-01
2.566094994544982910e-01,2.353781610727310181e-01,2.499389201402664185e-01,2.580734193325042725e-01
2.524982094764709473e-01,2.443385273218154907e-01,2.535700201988220215e-01,2.495932132005691528e-01
2.552388608455657959e-01,2.436571419239044189e-01,2.531366944313049316e-01,2.479673475027084351e-01
2.547767460346221924e-01,2.439310401678085327e-01,2.513377368450164795e-01,2.499544918537139893e-01
2.543438971042633057e-01,2.459672987461090088e-01,2.516714036464691162e-01,2.480173707008361816e-01
2.543559074401855469e-01,2.427389919757843018e-01,2.508286535739898682e-01,2.520764470100402832e-01
2.597101032733917236e-01,2.387339621782302856e-01,2.504563927650451660e-01,2.510995864868164062e-01
2.543442249298095703e-01,2.448585927486419678e-01,2.532845139503479004e-01,2.475126534700393677e-01
2.567535638809204102e-01,2.413912117481231689e-01,2.524819672107696533e-01,2.493732720613479614e-01
2.550052106380462646e-01,2.449767142534255981e-01,2.535600960254669189e-01,2.464579790830612183e-01
2.560212016105651855e-01,2.431399971246719360e-01,2.532693147659301758e-01,2.475695312023162842e-01
2.554077804088592529e-01,2.476144880056381226e-01,2.471238374710083008e-01,2.498538643121719360e-01
2.587200999259948730e-01,2.464448809623718262e-01,2.499722391366958618e-01,2.448627799749374390e-01
2.583019435405731201e-01,2.450840920209884644e-01,2.524065971374511719e-01,2.442073225975036621e-01
2.533909678459167480e-01,2.448246926069259644e-01,2.519086301326751709e-01,2.498757094144821167e-01
2.590858936309814453e-01,2.401929348707199097e-01,2.528710067272186279e-01,2.478501349687576294e-01
2.640325725078582764e-01,2.405533045530319214e-01,2.504652738571166992e-01,2.449488788843154907e-01
2.569434344768524170e-01,2.421566843986511230e-01,2.557573914527893066e-01,2.451424896717071533e-01
2.588138878345489502e-01,2.403408885002136230e-01,2.525076270103454590e-01,2.483375817537307739e-01
2.584988772869110107e-01,2.420386970043182373e-01,2.555528879165649414e-01,2.439095079898834229e-01
2.568567693233489990e-01,2.414939701557159424e-01,2.520289719104766846e-01,2.496203333139419556e-01
2.542549371719360352e-01,2.490094304084777832e-01,2.489306479692459106e-01,2.478049546480178833e-01
2.566049695014953613e-01,2.383679449558258057e-01,2.546952366828918457e-01,2.503318488597869873e-01
2.563797533512115479e-01,2.447641193866729736e-01,2.504416704177856445e-01,2.484144568443298340e-01
2.555809020996093750e-01,2.413555830717086792e-01,2.541487216949462891e-01,2.489147633314132690e-01
2.564193606376647949e-01,2.427832037210464478e-01,2.538906335830688477e-01,2.469067722558975220e-01
2.591352164745330811e-01,2.407905906438827515e-01,2.536682188510894775e-01,2.464059889316558838e-01
2.563056945800781250e-01,2.451003491878509521e-01,2.524026036262512207e-01,2.461913973093032837e-01
2.583849430084228516e-01,2.435134649276733398e-01,2.528576850891113281e-01,2.452438473701477051e-01
2.590172290802001953e-01,2.411586195230484009e-01,2.555367946624755859e-01,2.442872971296310425e-01
2.605988681316375732e-01,2.403432428836822510e-01,2.537904381752014160e-01,2.452674806118011475e-01
2.623848021030426025e-01,2.377930730581283569e-01,2.555419802665710449e-01,2.442801445722579956e-01
2.584740221500396729e-01,2.421131879091262817e-01,2.510844171047210693e-01,2.483283728361129761e-01
2.551663219928741455e-01,2.436917573213577271e-01,2.530693113803863525e-01,2.480726391077041626e-01
2.590574026107788086e-01,2.404066324234008789e-01,2.541225552558898926e-01,2.464133948087692261e-01
2.580618262290954590e-01,2.457230091094970703e-01,2.509593665599822998e-01,2.452558577060699463e-01
2.574594616889953613e-01,2.372233718633651733e-01,2.527904510498046875e-01,2.525267004966735840e-01
2.642311751842498779e-01,2.378983348608016968e-01,2.529280483722686768e-01,2.449424564838409424e-01
2.528712153434753418e-01,2.466309815645217896e-01,2.506957352161407471e-01,2.498020827770233154e-01
2.611859440803527832e-01,2.399104982614517212e-01,2.505469918251037598e-01,2.483565658330917358e-01
2.540065646171569824e-01,2.467102855443954468e-01,2.524690330028533936e-01,2.468141168355941772e-01
2.555134892463684082e-01,2.438075989484786987e-01,2.494923323392868042e-01,2.511865496635437012e-01
2.544396519660949707e-01,2.441578507423400879e-01,2.539049088954925537e-01,2.474976181983947754e-01
2.532867491245269775e-01,2.502837479114532471e-01,2.543661892414093018e-01,2.420633286237716675e-01
2.579808235168457031e-01,2.473117411136627197e-01,2.536750733852386475e-01,2.410323470830917358e-01
2.595117688179016113e-01,2.392909079790115356e-01,2.544406056404113770e-01,2.467567175626754761e-01
2.562247216701507568e-01,2.443700581789016724e-01,2.506382763385772705e-01,2.487669289112091064e-01
2.589094936847686768e-01,2.428818494081497192e-01,2.485186904668807983e-01,2.496899366378784180e-01
2.572650909423828125e-01,2.429206073284149170e-01,2.533027529716491699e-01,2.465115487575531006e-01
2.542439103126525879e-01,2.422662228345870972e-01,2.540532648563385010e-01,2.494366168975830078e-01
2.564278244972229004e-01,2.428932338953018188e-01,2.515885829925537109e-01,2.490903884172439575e-01
2.598732411861419678e-01,2.406019568443298340e-01,2.479154765605926514e-01,2.516093254089355469e-01
2.655693888664245605e-01,2.375145256519317627e-01,2.565999031066894531e-01,2.403161674737930298e-01
2.571282088756561279e-01,2.393387854099273682e-01,2.531280219554901123e-01,2.504049837589263916e-01
2.596763968467712402e-01,2.411671578884124756e-01,2.530779540538787842e-01,2.460784465074539185e-01
2.535307407379150391e-01,2.439443618059158325e-01,2.501426041126251221e-01,2.523822784423828125e-01
2.557865679264068604e-01,2.445727735757827759e-01,2.567230165004730225e-01,2.429176270961761475e-01
2.557247281074523926e-01,2.441697716712951660e-01,2.521163523197174072e-01,2.479890882968902588e-01
2.577347755432128906e-01,2.431342601776123047e-01,2.538957595825195312e-01,2.452352344989776611e-01
2.557128667831420898e-01,2.415201663970947266e-01,2.522040307521820068e-01,2.505629062652587891e-01
2.582541704177856445e-01,2.420001626014709473e-01,2.544959187507629395e-01,2.452497035264968872e-01
2.567914128303527832e-01,2.437871396541595459e-01,2.528878152370452881e-01,2.465336322784423828e-01
2.583368718624114990e-01,2.405533790588378906e-01,2.531671822071075439e-01,2.479425668716430664e-01
2.563316226005554199e-01,2.450662553310394287e-01,2.448523044586181641e-01,2.537498176097869873e-01
2.551285326480865479e-01,2.460582256317138672e-01,2.528198957443237305e-01,2.459933906793594360e-01
2.551490366458892822e-01,2.412962913513183594e-01,2.534295916557312012e-01,2.501250505447387695e-01
2.638188004493713379e-01,2.395464628934860229e-01,2.457450926303863525e-01,2.508896887302398682e-01
2.612685561180114746e-01,2.393030226230621338e-01,2.528192996978759766e-01,2.466091066598892212e-01
2.561106383800506592e-01,2.391226291656494141e-01,2.542773187160491943e-01,2.504893541336059570e-01
2.555378675460815430e-01,2.400476038455963135e-01,2.526985704898834229e-01,2.517159581184387207e-01
2.595043182373046875e-01,2.396634817123413086e-01,2.464457750320434570e-01,2.543863952159881592e-01
2.570158243179321289e-01,2.401800900697708130e-01,2.533288598060607910e-01,2.494752109050750732e-01
2.591151595115661621e-01,2.413823306560516357e-01,2.511345446109771729e-01,2.483679652214050293e-01
2.602186501026153564e-01,2.368530184030532837e-01,2.552727162837982178e-01,2.476556450128555298e-01
2.540595531463623047e-01,2.402224391698837280e-01,2.555360794067382812e-01,2.501819133758544922e-01
2.599841654300689697e-01,2.408508062362670898e-01,2.466955333948135376e-01,2.524694800376892090e-01
2.613366544246673584e-01,2.362167388200759888e-01,2.567332983016967773e-01,2.457133382558822632e-01
2.541103661060333252e-01,2.433365285396575928e-01,2.450474649667739868e-01,2.575056552886962891e-01
2.609657347202301025e-01,2.410740256309509277e-01,2.527522742748260498e-01,2.452079951763153076e-01
2.578423917293548584e-01,2.438593357801437378e-01,2.505185306072235107e-01,2.477797567844390869e-01
2.568115293979644775e-01,2.444613128900527954e-01,2.523977160453796387e-01,2.463294565677642822e-01
2.589572370052337646e-01,2.416474819183349609e-01,2.563837468624114990e-01,2.430115044116973877e-01
2.609543800354003906e-01,2.416310459375381470e-01,2.590725719928741455e-01,2.383420467376708984e-01
2.582133114337921143e-01,2.409839928150177002e-01,2.513697445392608643e-01,2.494329065084457397e-01
2.538367807865142822e-01,2.436310797929763794e-01,2.501019239425659180e-01,2.524302005767822266e-01
2.616522312164306641e-01,2.410894483327865601e-01,2.498789578676223755e-01,2.473793476819992065e-01
2.599316835403442383e-01,2.375092059373855591e-01,2.523574233055114746e-01,2.502016723155975342e-01
2.542347013950347900e-01,2.441218644380569458e-01,2.540244758129119873e-01,2.476189583539962769e-01
2.579203844070434570e-01,2.438212186098098755e-01,2.513844072818756104e-01,2.468740046024322510e-01
2.526529133319854736e-01,2.426229268312454224e-01,2.507694363594055176e-01,2.539547085762023926e-01
2.579056322574615479e-01,2.412050664424896240e-01,2.547210752964019775e-01,2.461682260036468506e-01
2.568137049674987793e-01,2.429887056350708008e-01,2.535949051380157471e-01,2.466026693582534790e-01
2.549943029880523682e-01,2.444939315319061279e-01,2.525833249092102051e-01,2.479284554719924927e-01
2.567360997200012207e-01,2.396675348281860352e-01,2.483956515789031982e-01,2.552007436752319336e-01
2.585709393024444580e-01,2.429587543010711670e-01,2.464293986558914185e-01,2.520408630371093750e-01
2.591382861137390137e-01,2.368852943181991577e-01,2.579244077205657959e-01,2.460520565509796143e-01
2.573694586753845215e-01,2.432668805122375488e-01,2.552049458026885986e-01,2.441586703062057495e-01
2.562748491764068604e-01,2.423148006200790405e-01,2.565591931343078613e-01,2.448511123657226562e-01
2.596973776817321777e-01,2.393928915262222290e-01,2.551923990249633789e-01,2.457172721624374390e-01
2.592365145683288574e-01,2.406646013259887695e-01,2.535556852817535400e-01,2.465432137250900269e-01
2.543361485004425049e-01,2.410997748374938965e-01,2.496532201766967773e-01,2.549107968807220459e-01
2.586499750614166260e-01,2.414122223854064941e-01,2.540352642536163330e-01,2.459025830030441284e-01
2.566885650157928467e-01,2.458083629608154297e-01,2.514675557613372803e-01,2.460355162620544434e-01
2.654823064804077148e-01,2.431741803884506226e-01,2.481718808412551880e-01,2.431716322898864746e-01
2.584525644779205322e-01,2.435764968395233154e-01,2.542708218097686768e-01,2.437001019716262817e-01
2.589672207832336426e-01,2.421738505363464355e-01,2.468968331813812256e-01,2.519620954990386963e-01
2.553516626358032227e-01,2.436016499996185303e-01,2.476514279842376709e-01,2.533951997756958008e-01
2.654823064804077148e-01,2.431741803884506226e-01,2.481718808412551880e-01,2.431716322898864746e-01
2.542589604854583740e-01,2.445967495441436768e-01,2.517585456371307373e-01,2.493857890367507935e-01
2.580078542232513428e-01,2.400872856378555298e-01,2.543588876724243164e-01,2.475459724664688110e-01
2.612915337085723877e-01,2.377017140388488770e-01,2.548921108245849609e-01,2.461146414279937744e-01
2.562727332115173340e-01,2.444549798965454102e-01,2.535750865936279297e-01,2.456972002983093262e-01
2.568293511867523193e-01,2.437976896762847900e-01,2.473171353340148926e-01,2.520558238029479980e-01
2.563970386981964111e-01,2.431838214397430420e-01,2.473013550043106079e-01,2.531177401542663574e-01
2.577893435955047607e-01,2.419085949659347534e-01,2.528401911258697510e-01,2.474618703126907349e-01
2.623848021030426025e-01,2.377930730581283569e-01,2.555419802665710449e-01,2.442801445722579956e-01
2.592929303646087646e-01,2.408369332551956177e-01,2.541624009609222412e-01,2.457077056169509888e-01
2.548996806144714355e-01,2.388235628604888916e-01,2.547332048416137695e-01,2.515435516834259033e-01
2.551072239875793457e-01,2.460817545652389526e-01,2.498990446329116821e-01,2.489120066165924072e-01
2.564034163951873779e-01,2.452916949987411499e-01,2.494230121374130249e-01,2.488818913698196411e-01
2.573372721672058105e-01,2.422041893005371094e-01,2.530680894851684570e-01,2.473904639482498169e-01
2.569701969623565674e-01,2.413562536239624023e-01,2.487774640321731567e-01,2.528961300849914551e-01
2.568254470825195312e-01,2.448969930410385132e-01,2.528384625911712646e-01,2.454391270875930786e-01
2.530581653118133545e-01,2.480414807796478271e-01,2.506373822689056396e-01,2.482629716396331787e-01
2.609063982963562012e-01,2.379159629344940186e-01,2.556938529014587402e-01,2.454838007688522339e-01
2.573836445808410645e-01,2.430021166801452637e-01,2.459219396114349365e-01,2.536923289299011230e-01
2.555549144744873047e-01,2.464405894279479980e-01,2.528540194034576416e-01,2.451504766941070557e-01
2.568647563457489014e-01,2.405621707439422607e-01,2.533760368824005127e-01,2.491970211267471313e-01
2.598680853843688965e-01,2.437603026628494263e-01,2.488350123167037964e-01,2.475365996360778809e-01
2.548404633998870850e-01,2.422785460948944092e-01,2.516540586948394775e-01,2.512269020080566406e-01
2.563980817794799805e-01,2.433794438838958740e-01,2.517263293266296387e-01,2.484961003065109253e-01
2.571493983268737793e-01,2.443888783454895020e-01,2.530606687068939209e-01,2.454010546207427979e-01
2.564921677112579346e-01,2.464987188577651978e-01,2.511237263679504395e-01,2.458854168653488159e-01
2.567965984344482422e-01,2.402419298887252808e-01,2.537262141704559326e-01,2.492352724075317383e-01
2.516936659812927246e-01,2.467599213123321533e-01,2.474671453237533569e-01,2.540792524814605713e-01
2.600017786026000977e-01,2.445154041051864624e-01,2.505088746547698975e-01,2.449739575386047363e-01
2.553516626358032227e-01,2.436016499996185303e-01,2.476514279842376709e-01,2.533951997756958008e-01
2.583042681217193604e-01,2.417451739311218262e-01,2.542456090450286865e-01,2.457049190998077393e-01
2.580506205558776855e-01,2.389239221811294556e-01,2.540594637393951416e-01,2.489660084247589111e-01
2.630318105220794678e-01,2.395525425672531128e-01,2.501197755336761475e-01,2.472958713769912720e-01
2.552504241466522217e-01,2.410253733396530151e-01,2.579821348190307617e-01,2.457420229911804199e-01
2.591711878776550293e-01,2.388177812099456787e-01,2.507260143756866455e-01,2.512850463390350342e-01
2.646548449993133545e-01,2.359343469142913818e-01,2.582358717918395996e-01,2.411748766899108887e-01
2.567794322967529297e-01,2.412187308073043823e-01,2.521340250968933105e-01,2.498678267002105713e-01
2.562104165554046631e-01,2.460057288408279419e-01,2.486896514892578125e-01,2.490942329168319702e-01
2.592955231666564941e-01,2.422265708446502686e-01,2.503024935722351074e-01,2.481754124164581299e-01
2.570303678512573242e-01,2.409582287073135376e-01,2.539446353912353516e-01,2.480667531490325928e-01
2.584073543548583984e-01,2.415941506624221802e-01,2.517537772655487061e-01,2.482447028160095215e-01
2.580544948577880859e-01,2.441161572933197021e-01,2.501687109470367432e-01,2.476606667041778564e-01
2.574957609176635742e-01,2.398013472557067871e-01,2.461561262607574463e-01,2.565467655658721924e-01
2.595424056053161621e-01,2.375922799110412598e-01,2.571219205856323242e-01,2.457434237003326416e-01
2.603546977043151855e-01,2.393385469913482666e-01,2.587417960166931152e-01,2.415649741888046265e-01
2.566875219345092773e-01,2.432147264480590820e-01,2.475767582654953003e-01,2.525210082530975342e-01
2.588003873825073242e-01,2.420686334371566772e-01,2.532619237899780273e-01,2.458690851926803589e-01
2.548014521598815918e-01,2.425011843442916870e-01,2.544779777526855469e-01,2.482193708419799805e-01
2.573372721672058105e-01,2.422041893005371094e-01,2.530680894851684570e-01,2.473904639482498169e-01
2.549363970756530762e-01,2.442364841699600220e-01,2.520363330841064453e-01,2.487908005714416504e-01
2.589125335216522217e-01,2.429521083831787109e-01,2.538632750511169434e-01,2.442721128463745117e-01
2.543705105781555176e-01,2.434400022029876709e-01,2.527597248554229736e-01,2.494298070669174194e-01
2.581137716770172119e-01,2.452760934829711914e-01,2.506055235862731934e-01,2.460046410560607910e-01
2.619314491748809814e-01,2.381626814603805542e-01,2.506357729434967041e-01,2.492700964212417603e-01
2.610316872596740723e-01,2.328434884548187256e-01,2.546848952770233154e-01,2.514399588108062744e-01
2.626078128814697266e-01,2.362903356552124023e-01,2.547425031661987305e-01,2.463593333959579468e-01
2.633994519710540771e-01,2.361437082290649414e-01,2.526952624320983887e-01,2.477615624666213989e-01
2.580511569976806641e-01,2.391538619995117188e-01,2.523656189441680908e-01,2.504293322563171387e-01
2.610807418823242188e-01,2.400314062833786011e-01,2.444554120302200317e-01,2.544324696063995361e-01
2.495958954095840454e-01,2.428641766309738159e-01,2.523109614849090576e-01,2.552289366722106934e-01
2.548161745071411133e-01,2.448862195014953613e-01,2.535525560379028320e-01,2.467450052499771118e-01
2.559840381145477295e-01,2.381508648395538330e-01,2.457183748483657837e-01,2.601467370986938477e-01
2.540147006511688232e-01,2.474109679460525513e-01,2.510402500629425049e-01,2.475340962409973145e-01
2.577227950096130371e-01,2.456840723752975464e-01,2.507723867893218994e-01,2.458207905292510986e-01
2.531698942184448242e-01,2.463858425617218018e-01,2.480773180723190308e-01,2.523669302463531494e-01
2.582394480705261230e-01,2.425002455711364746e-01,2.517611980438232422e-01,2.474990934133529663e-01
2.552704811096191406e-01,2.434561848640441895e-01,2.505637109279632568e-01,2.507096529006958008e-01
2.653526663780212402e-01,2.373720705509185791e-01,2.522368431091308594e-01,2.450383752584457397e-01
2.594872415065765381e-01,2.403258979320526123e-01,2.490197569131851196e-01,2.511671185493469238e-01
2.578722834587097168e-01,2.399734705686569214e-01,2.535240948200225830e-01,2.486300915479660034e-01
2.540110051631927490e-01,2.450688332319259644e-01,2.541362047195434570e-01,2.467839419841766357e-01
2.546700537204742432e-01,2.402169257402420044e-01,2.537822127342224121e-01,2.513308227062225342e-01
2.560510337352752686e-01,2.402973771095275879e-01,2.559160888195037842e-01,2.477354705333709717e-01
2.558487951755523682e-01,2.449037581682205200e-01,2.515721619129180908e-01,2.476752996444702148e-01
2.582838237285614014e-01,2.424670606851577759e-01,2.481289058923721313e-01,2.511201798915863037e-01
2.566948235034942627e-01,2.460557669401168823e-01,2.466194033622741699e-01,2.506299614906311035e-01
2.547716200351715088e-01,2.438972890377044678e-01,2.566103041172027588e-01,2.447207719087600708e-01
2.548221647739410400e-01,2.460620254278182983e-01,2.539863288402557373e-01,2.451294958591461182e-01
2.542300820350646973e-01,2.408252805471420288e-01,2.560510337352752686e-01,2.488935887813568115e-01
2.561067044734954834e-01,2.432935982942581177e-01,2.514584660530090332e-01,2.491412907838821411e-01
2.579676508903503418e-01,2.429699003696441650e-01,2.489911019802093506e-01,2.500713467597961426e-01
2.560407817363739014e-01,2.434928119182586670e-01,2.492856681346893311e-01,2.511807382106781006e-01
2.599350512027740479e-01,2.395487576723098755e-01,2.524598538875579834e-01,2.480563670396804810e-01
2.494728416204452515e-01,2.442225366830825806e-01,2.529867887496948242e-01,2.533178627490997314e-01
2.542507052421569824e-01,2.431358247995376587e-01,2.499809861183166504e-01,2.526324689388275146e-01
2.552063167095184326e-01,2.394293695688247681e-01,2.554386854171752930e-01,2.499256730079650879e-01
2.548355460166931152e-01,2.449132651090621948e-01,2.522001564502716064e-01,2.480510175228118896e-01
2.573823332786560059e-01,2.432572990655899048e-01,2.516956031322479248e-01,2.476647645235061646e-01
2.582705318927764893e-01,2.386699914932250977e-01,2.500496506690979004e-01,2.530098259449005127e-01
2.544468045234680176e-01,2.447433322668075562e-01,2.504922747611999512e-01,2.503175735473632812e-01
2.624735236167907715e-01,2.380107343196868896e-01,2.541359066963195801e-01,2.453798651695251465e-01
2.615424990653991699e-01,2.406743913888931274e-01,2.524970471858978271e-01,2.452860474586486816e-01
2.563872635364532471e-01,2.422975748777389526e-01,2.489499151706695557e-01,2.523652613162994385e-01
2.574400603771209717e-01,2.433612048625946045e-01,2.528454661369323730e-01,2.463532686233520508e-01
2.596957087516784668e-01,2.411314845085144043e-01,2.466519027948379517e-01,2.525208890438079834e-01
2.576364874839782715e-01,2.427025735378265381e-01,2.516754567623138428e-01,2.479855120182037354e-01
2.629244923591613770e-01,2.400466054677963257e-01,2.501238882541656494e-01,2.469049692153930664e-01
2.599280774593353271e-01,2.396127730607986450e-01,2.576721310615539551e-01,2.427870184183120728e-01
2.571730613708496094e-01,2.394535541534423828e-01,2.506172955036163330e-01,2.527560889720916748e-01
2.594758272171020508e-01,2.421659380197525024e-01,2.511100769042968750e-01,2.472481727600097656e-01
2.627518177032470703e-01,2.424227893352508545e-01,2.521566152572631836e-01,2.426687628030776978e-01
2.547692358493804932e-01,2.451655119657516479e-01,2.521531581878662109e-01,2.479121237993240356e-01
2.545102238655090332e-01,2.469435781240463257e-01,2.531405985355377197e-01,2.454055845737457275e-01
2.568822205066680908e-01,2.437985390424728394e-01,2.512709200382232666e-01,2.480483651161193848e-01
2.572758495807647705e-01,2.448390126228332520e-01,2.540396153926849365e-01,2.438455522060394287e-01
2.593586146831512451e-01,2.411144971847534180e-01,2.512395083904266357e-01,2.482873946428298950e-01
2.535088658332824707e-01,2.445467561483383179e-01,2.497444301843643188e-01,2.521999478340148926e-01
2.599205672740936279e-01,2.412424534559249878e-01,2.474022358655929565e-01,2.514347434043884277e-01
2.588734328746795654e-01,2.444874197244644165e-01,2.515462338924407959e-01,2.450928688049316406e-01
2.586963772773742676e-01,2.391523122787475586e-01,2.514978051185607910e-01,2.506534755229949951e-01
2.564980983734130859e-01,2.403612732887268066e-01,2.521295547485351562e-01,2.510110735893249512e-01
2.631544470787048340e-01,2.424106001853942871e-01,2.527347207069396973e-01,2.417002469301223755e-01
2.553065419197082520e-01,2.438523173332214355e-01,2.468021959066390991e-01,2.540389895439147949e-01
2.600003480911254883e-01,2.346322387456893921e-01,2.616530954837799072e-01,2.437143027782440186e-01
2.577641904354095459e-01,2.445824891328811646e-01,2.536711692810058594e-01,2.439821064472198486e-01
2.577566206455230713e-01,2.389631271362304688e-01,2.529165446758270264e-01,2.503636479377746582e-01
2.582626938819885254e-01,2.454281151294708252e-01,2.516185939311981201e-01,2.446905821561813354e-01
2.601423263549804688e-01,2.380879074335098267e-01,2.505098879337310791e-01,2.512598633766174316e-01
2.556277215480804443e-01,2.410421967506408691e-01,2.555602192878723145e-01,2.477698922157287598e-01
2.561991810798645020e-01,2.435087710618972778e-01,2.523577213287353516e-01,2.479343414306640625e-01
